booking_id,hotel_type,lead_time,room_price,payment_type,customer_type,booking_channel,cancellation_status,cancellation_reason
2560,Resort,2,1285,Prepaid,Returning,App,0,Not Cancelled
2561,City,37,999,Pay at Hotel,Returning,Website,1,No Show
2562,Resort,2,5266,Pay at Hotel,Returning,Website,1,Payment Failure
2563,City,29,5909,Prepaid,Returning,Website,1,Payment Failure
2564,Budget,0,2782,Prepaid,Returning,App,0,Not Cancelled
2565,City,29,2271,Prepaid,Returning,App,1,Price Issue
2566,City,44,5143,Pay at Hotel,New,Website,1,Better Alternative
2567,Budget,31,5683,Pay at Hotel,New,Website,1,No Show
2568,Resort,27,3111,Prepaid,Returning,Website,1,Better Alternative
2569,Resort,20,4173,Prepaid,Returning,Website,0,Not Cancelled
2570,City,57,2878,Pay at Hotel,Returning,Website,1,Change of Plan
2571,Budget,45,2321,Prepaid,New,Agent,1,Price Issue
2572,Resort,12,1404,Pay at Hotel,New,Website,1,Payment Failure
2573,City,26,4648,Pay at Hotel,Returning,Agent,1,Change of Plan
2574,Budget,35,4142,Prepaid,New,App,1,Change of Plan
2575,Resort,6,2217,Prepaid,New,App,0,Not Cancelled
2576,Resort,21,5397,Pay at Hotel,New,Agent,1,Better Alternative
2577,Budget,9,4675,Pay at Hotel,Returning,Website,1,Change of Plan
2578,Budget,38,3733,Pay at Hotel,New,App,1,Price Issue
2579,Budget,52,1348,Pay at Hotel,New,Website,1,Better Alternative
2580,Budget,14,1638,Pay at Hotel,Returning,Website,1,Change of Plan
2581,City,14,4615,Prepaid,Returning,Agent,0,Not Cancelled
2582,Budget,3,1647,Pay at Hotel,New,App,1,Better Alternative
2583,Resort,31,5509,Pay at Hotel,Returning,App,1,Change of Plan
2584,Resort,22,5307,Pay at Hotel,New,Agent,1,No Show
2585,City,54,5573,Prepaid,New,Website,1,Better Alternative
2586,Resort,5,5054,Prepaid,Returning,Website,0,Not Cancelled
2587,Resort,23,5268,Pay at Hotel,Returning,App,1,Better Alternative
2588,Budget,19,3072,Pay at Hotel,New,Agent,1,Better Alternative
2589,Resort,57,5992,Prepaid,Returning,Agent,1,Unknown
2590,City,36,4120,Prepaid,Returning,Website,1,Unknown
2591,Budget,19,3358,Prepaid,New,Website,0,Not Cancelled
2592,Budget,11,5498,Prepaid,New,Agent,0,Not Cancelled
2593,City,32,5111,Pay at Hotel,New,App,1,Change of Plan
2594,Budget,27,2796,Prepaid,New,Website,1,Price Issue
2595,Budget,7,4473,Pay at Hotel,New,Agent,1,Price Issue
2596,City,0,2364,Pay at Hotel,New,Agent,1,Unknown
2597,Budget,36,4818,Prepaid,Returning,Agent,1,Change of Plan
2598,City,21,2640,Prepaid,Returning,App,1,Unknown
2599,City,5,4091,Prepaid,New,Website,0,Not Cancelled
2600,Resort,20,3687,Prepaid,Returning,Website,0,Not Cancelled
2601,Resort,31,1526,Pay at Hotel,Returning,Website,1,Payment Failure
2602,Budget,34,2044,Pay at Hotel,New,App,1,Price Issue
2603,Budget,14,4260,Pay at Hotel,Returning,Website,1,Price Issue
2604,City,4,4518,Prepaid,Returning,Website,0,Not Cancelled
2605,Budget,59,1865,Pay at Hotel,New,Website,1,Payment Failure
2606,City,55,5571,Prepaid,Returning,Website,1,Better Alternative
2607,City,45,1082,Pay at Hotel,Returning,App,1,No Show
2608,Budget,49,1881,Prepaid,New,Agent,1,No Show
2609,City,47,4685,Pay at Hotel,Returning,Agent,1,Payment Failure
2610,Resort,5,3681,Pay at Hotel,Returning,Website,1,Price Issue
2611,Budget,24,3384,Prepaid,Returning,Website,1,No Show
2612,Resort,55,3770,Pay at Hotel,New,Website,1,Payment Failure
2613,Budget,45,1952,Pay at Hotel,New,App,1,Unknown
2614,City,58,4297,Prepaid,Returning,Website,1,Change of Plan
2615,Budget,55,1747,Prepaid,Returning,App,1,No Show
2616,Resort,39,5560,Prepaid,New,Website,1,Change of Plan
2617,City,28,2517,Prepaid,New,Website,1,Price Issue
2618,Budget,6,866,Prepaid,Returning,Agent,0,Not Cancelled
2619,Budget,39,1436,Pay at Hotel,New,Website,1,Payment Failure
2620,Budget,12,1113,Prepaid,Returning,App,0,Not Cancelled
2621,Resort,37,4197,Pay at Hotel,Returning,Agent,1,No Show
2622,Resort,17,1364,Pay at Hotel,New,App,1,No Show
2623,Budget,1,2401,Prepaid,New,Agent,0,Not Cancelled
2624,City,7,1625,Pay at Hotel,Returning,App,1,No Show
2625,City,10,4470,Pay at Hotel,Returning,Agent,1,Payment Failure
2626,Resort,32,1825,Prepaid,New,App,1,Payment Failure
2627,City,53,3051,Pay at Hotel,Returning,App,1,Better Alternative
2628,Resort,37,5557,Prepaid,New,Website,1,Payment Failure
2629,Budget,47,1604,Prepaid,New,Agent,1,Payment Failure
2630,Resort,26,3251,Prepaid,New,Agent,1,Price Issue
2631,Resort,19,5431,Pay at Hotel,New,Website,1,Price Issue
2632,Budget,11,2191,Pay at Hotel,New,App,1,Change of Plan
2633,City,42,2035,Pay at Hotel,Returning,App,1,Better Alternative
2634,Resort,30,4832,Pay at Hotel,New,Agent,1,Price Issue
2635,Resort,26,4080,Prepaid,New,App,1,Better Alternative
2636,Budget,31,5523,Pay at Hotel,New,Agent,1,Better Alternative
2637,City,9,5644,Prepaid,New,Agent,0,Not Cancelled
2638,Resort,2,4349,Pay at Hotel,New,App,1,Unknown
2639,Budget,44,5000,Pay at Hotel,New,App,1,Unknown
2640,Resort,26,4941,Pay at Hotel,New,App,1,Unknown
2641,Budget,34,2154,Pay at Hotel,Returning,Website,1,Better Alternative
2642,City,30,5877,Pay at Hotel,Returning,Agent,1,No Show
2643,City,14,5855,Prepaid,Returning,App,0,Not Cancelled
2644,City,15,2636,Pay at Hotel,Returning,Website,1,Change of Plan
2645,City,12,3692,Pay at Hotel,New,App,1,Unknown
2646,Resort,48,3296,Pay at Hotel,Returning,Agent,1,Change of Plan
2647,Resort,34,3383,Pay at Hotel,New,Website,1,No Show
2648,City,51,3358,Prepaid,Returning,Agent,1,Unknown
2649,City,10,4418,Pay at Hotel,Returning,App,1,No Show
2650,City,58,2359,Prepaid,New,App,1,Change of Plan
2651,Resort,20,2307,Pay at Hotel,New,App,1,Unknown
2652,City,50,4871,Prepaid,Returning,Website,1,No Show
2653,City,53,2863,Prepaid,Returning,Website,1,Payment Failure
2654,City,10,4442,Prepaid,Returning,Website,0,Not Cancelled
2655,Budget,29,2800,Prepaid,Returning,Website,1,No Show
2656,City,59,5807,Prepaid,New,App,1,No Show
2657,Budget,47,2094,Pay at Hotel,Returning,App,1,Price Issue
2658,Budget,52,4865,Prepaid,Returning,App,1,Price Issue
2659,City,34,3552,Pay at Hotel,Returning,Website,1,Better Alternative
2660,Budget,21,2553,Prepaid,Returning,Website,1,Unknown
2661,City,37,5010,Prepaid,Returning,App,1,Better Alternative
2662,Resort,30,2403,Pay at Hotel,New,App,1,Better Alternative
2663,Resort,13,2122,Prepaid,New,Website,0,Not Cancelled
2664,Resort,23,3241,Prepaid,New,Agent,1,Payment Failure
2665,Resort,49,1898,Prepaid,New,App,1,Change of Plan
2666,Budget,48,5873,Prepaid,New,App,1,Unknown
2667,City,31,2305,Pay at Hotel,Returning,App,1,No Show
2668,City,35,1926,Prepaid,New,Website,1,Price Issue
2669,City,31,1096,Prepaid,New,App,1,Unknown
2670,Resort,54,3849,Pay at Hotel,Returning,App,1,No Show
2671,Resort,14,3025,Pay at Hotel,New,App,1,Unknown
2672,City,42,5958,Prepaid,New,App,1,No Show
2673,Resort,57,5154,Prepaid,New,App,1,Price Issue
2674,City,34,4587,Pay at Hotel,New,Agent,1,No Show
2675,City,2,2896,Prepaid,Returning,Agent,0,Not Cancelled
2676,City,15,4409,Pay at Hotel,Returning,App,1,Unknown
2677,City,4,3008,Prepaid,New,App,0,Not Cancelled
2678,City,20,975,Pay at Hotel,Returning,App,1,No Show
2679,City,9,5896,Pay at Hotel,New,App,1,Better Alternative
2680,City,18,3302,Pay at Hotel,Returning,Website,1,Better Alternative
2681,Resort,24,4799,Prepaid,Returning,Website,1,Payment Failure
2682,City,3,2467,Prepaid,Returning,Website,0,Not Cancelled
2683,City,28,5171,Prepaid,Returning,Agent,1,Change of Plan
2684,Resort,18,3345,Prepaid,Returning,App,0,Not Cancelled
2685,Resort,42,1475,Pay at Hotel,Returning,Website,1,Price Issue
2686,Resort,1,2623,Pay at Hotel,Returning,App,1,Price Issue
2687,City,9,5947,Pay at Hotel,Returning,App,1,No Show
2688,Budget,42,2156,Prepaid,Returning,Agent,1,Unknown
2689,Budget,24,3872,Prepaid,Returning,Agent,1,No Show
2690,Resort,19,4059,Prepaid,Returning,Website,0,Not Cancelled
2691,Budget,47,1346,Pay at Hotel,New,Website,1,Unknown
2692,Resort,18,2883,Prepaid,Returning,Agent,0,Not Cancelled
2693,City,22,2840,Prepaid,New,Agent,1,No Show
2694,Budget,23,5334,Pay at Hotel,Returning,App,1,Unknown
2695,City,10,2552,Pay at Hotel,New,App,1,Better Alternative
2696,Budget,45,2415,Prepaid,New,Website,1,Unknown
2697,City,33,2649,Pay at Hotel,New,Website,1,Better Alternative
2698,Budget,54,3442,Prepaid,Returning,Agent,1,Unknown
2699,City,27,2400,Pay at Hotel,Returning,Website,1,No Show
2700,City,4,4196,Pay at Hotel,Returning,App,1,No Show
2701,Budget,58,5202,Pay at Hotel,Returning,Agent,1,Change of Plan
2702,City,4,4405,Prepaid,New,App,0,Not Cancelled
2703,City,50,4599,Prepaid,Returning,Agent,1,Price Issue
2704,City,20,1418,Prepaid,Returning,Agent,0,Not Cancelled
2705,Budget,11,1932,Pay at Hotel,Returning,App,1,No Show
2706,Budget,49,2915,Pay at Hotel,Returning,Website,1,Better Alternative
2707,City,3,3139,Pay at Hotel,Returning,Website,1,Payment Failure
2708,City,53,3539,Pay at Hotel,Returning,Website,1,No Show
2709,Budget,48,5076,Prepaid,Returning,Website,1,Unknown
2710,Budget,41,2287,Prepaid,Returning,App,1,Payment Failure
2711,City,19,5809,Prepaid,New,Agent,0,Not Cancelled
2712,City,37,2357,Pay at Hotel,New,App,1,Unknown
2713,City,24,2913,Pay at Hotel,Returning,Website,1,Better Alternative
2714,Resort,13,1844,Prepaid,Returning,Website,0,Not Cancelled
2715,Budget,10,3231,Pay at Hotel,Returning,App,1,Unknown
2716,Resort,31,2382,Prepaid,Returning,Agent,1,Price Issue
2717,Budget,10,2108,Pay at Hotel,New,App,1,Unknown
2718,Budget,17,5717,Pay at Hotel,New,App,1,Payment Failure
2719,Budget,26,1401,Prepaid,Returning,App,1,Payment Failure
2720,Budget,54,2420,Prepaid,New,Agent,1,Price Issue
2721,Budget,53,5680,Pay at Hotel,New,App,1,Payment Failure
2722,Budget,17,5566,Prepaid,Returning,App,0,Not Cancelled
2723,Budget,55,5992,Prepaid,Returning,Website,1,Change of Plan
2724,Resort,22,900,Pay at Hotel,Returning,App,1,Unknown
2725,City,10,5071,Pay at Hotel,New,Website,1,Change of Plan
2726,City,20,1037,Pay at Hotel,New,Website,1,Payment Failure
2727,Resort,43,4825,Prepaid,Returning,Website,1,Unknown
2728,Resort,4,3718,Pay at Hotel,Returning,Agent,1,Payment Failure
2729,Resort,22,3342,Pay at Hotel,New,Website,1,Change of Plan
2730,Resort,40,2803,Pay at Hotel,New,App,1,Payment Failure
2731,Budget,58,2337,Pay at Hotel,Returning,App,1,No Show
2732,City,24,1554,Pay at Hotel,New,Website,1,Better Alternative
2733,Budget,40,4168,Prepaid,Returning,Website,1,Unknown
2734,City,53,3058,Pay at Hotel,Returning,App,1,No Show
2735,City,9,4465,Pay at Hotel,New,Website,1,Payment Failure
2736,Resort,21,5035,Prepaid,New,Agent,1,Payment Failure
2737,Budget,18,1340,Pay at Hotel,New,Website,1,Better Alternative
2738,Resort,0,1069,Pay at Hotel,Returning,Agent,1,Payment Failure
2739,Budget,6,5931,Prepaid,Returning,Agent,0,Not Cancelled
2740,City,3,4260,Pay at Hotel,Returning,Agent,1,Unknown
2741,Resort,0,4208,Prepaid,Returning,Website,0,Not Cancelled
2742,Resort,14,1305,Pay at Hotel,Returning,Agent,1,Better Alternative
2743,City,39,1929,Prepaid,Returning,Agent,1,Better Alternative
2744,City,11,2879,Prepaid,New,Website,0,Not Cancelled
2745,City,21,3945,Pay at Hotel,Returning,Agent,1,Payment Failure
2746,Resort,21,4042,Prepaid,Returning,Website,1,Unknown
2747,Budget,49,5988,Prepaid,Returning,App,1,Change of Plan
2748,Resort,46,5708,Pay at Hotel,Returning,Agent,1,Price Issue
2749,Budget,16,1161,Pay at Hotel,New,Website,1,Better Alternative
2750,Resort,28,4520,Prepaid,Returning,App,1,Price Issue
2751,Resort,45,2256,Pay at Hotel,New,Agent,1,Payment Failure
2752,City,13,5824,Prepaid,New,Agent,0,Not Cancelled
2753,Budget,49,4867,Prepaid,Returning,Website,1,Price Issue
2754,Resort,19,4995,Pay at Hotel,Returning,App,1,No Show
2755,Resort,49,2481,Pay at Hotel,New,Website,1,Price Issue
2756,City,47,1852,Prepaid,New,Agent,1,No Show
2757,City,32,3309,Pay at Hotel,Returning,Agent,1,Change of Plan
2758,Budget,54,5816,Pay at Hotel,New,Agent,1,Payment Failure
2759,Resort,58,5527,Prepaid,Returning,Agent,1,Unknown
2760,Budget,42,1481,Prepaid,Returning,App,1,Price Issue
2761,Resort,14,4732,Prepaid,New,App,0,Not Cancelled
2762,Budget,11,2929,Prepaid,Returning,Website,0,Not Cancelled
2763,City,39,5649,Prepaid,Returning,Website,1,Price Issue
2764,Resort,53,4816,Prepaid,Returning,Website,1,Better Alternative
2765,Budget,19,4102,Pay at Hotel,New,Agent,1,Better Alternative
2766,City,29,1519,Prepaid,New,Website,1,Unknown
2767,City,37,874,Pay at Hotel,New,App,1,Unknown
2768,Budget,2,2093,Pay at Hotel,Returning,Website,1,Better Alternative
2769,Resort,27,2722,Prepaid,New,Website,1,Unknown
2770,Resort,55,4957,Pay at Hotel,New,App,1,Better Alternative
2771,City,25,5769,Prepaid,New,App,1,Price Issue
2772,Resort,29,1119,Pay at Hotel,Returning,Agent,1,Change of Plan
2773,Resort,12,2949,Prepaid,Returning,App,0,Not Cancelled
2774,Resort,12,2252,Prepaid,New,App,0,Not Cancelled
2775,City,1,5769,Prepaid,New,Website,0,Not Cancelled
2776,Budget,36,2355,Prepaid,New,App,1,No Show
2777,Resort,48,5007,Pay at Hotel,Returning,Agent,1,Change of Plan
2778,City,37,3832,Pay at Hotel,New,Website,1,Better Alternative
2779,City,1,1260,Pay at Hotel,Returning,Agent,1,Better Alternative
2780,Budget,35,1686,Pay at Hotel,Returning,App,1,Payment Failure
2781,Resort,53,4333,Pay at Hotel,Returning,Agent,1,No Show
2782,Resort,25,4736,Prepaid,New,Agent,1,No Show
2783,Budget,10,1915,Prepaid,New,App,0,Not Cancelled
2784,Budget,7,1875,Prepaid,Returning,App,0,Not Cancelled
2785,City,43,4676,Prepaid,Returning,Website,1,Better Alternative
2786,City,39,5415,Prepaid,Returning,Website,1,Better Alternative
2787,Budget,42,5707,Pay at Hotel,Returning,Website,1,Unknown
2788,Resort,21,2724,Prepaid,New,App,1,Better Alternative
2789,City,19,1726,Prepaid,New,Agent,0,Not Cancelled
2790,City,7,5452,Pay at Hotel,Returning,Agent,1,Price Issue
2791,Resort,28,3081,Pay at Hotel,Returning,Website,1,Price Issue
2792,City,39,1855,Prepaid,Returning,Website,1,Price Issue
2793,Resort,25,5474,Prepaid,New,App,1,Change of Plan
2794,Resort,29,1341,Pay at Hotel,Returning,Agent,1,Payment Failure
2795,Resort,16,2961,Prepaid,New,Website,0,Not Cancelled
2796,Budget,19,3051,Prepaid,Returning,App,0,Not Cancelled
2797,Budget,51,1852,Prepaid,New,Website,1,No Show
2798,Budget,54,5369,Pay at Hotel,New,App,1,Price Issue
2799,Resort,15,3544,Prepaid,Returning,Agent,0,Not Cancelled
2800,Resort,45,4669,Prepaid,New,App,1,Payment Failure
2801,Budget,42,5800,Pay at Hotel,New,Website,1,Price Issue
2802,City,6,5281,Pay at Hotel,New,Website,1,Change of Plan
2803,Resort,15,4957,Pay at Hotel,New,Agent,1,Change of Plan
2804,City,44,5410,Prepaid,Returning,Agent,1,Payment Failure
2805,City,58,5325,Pay at Hotel,Returning,Website,1,Change of Plan
2806,Resort,46,5475,Prepaid,Returning,Website,1,Unknown
2807,Resort,55,2360,Pay at Hotel,Returning,Website,1,Price Issue
2808,City,47,4562,Prepaid,Returning,Agent,1,Payment Failure
2809,City,26,1964,Pay at Hotel,New,Website,1,Price Issue
2810,Budget,52,3522,Prepaid,New,Agent,1,Change of Plan
2811,Budget,22,3158,Prepaid,New,Website,1,Price Issue
2812,Resort,23,1270,Pay at Hotel,New,App,1,Change of Plan
2813,Budget,8,2216,Pay at Hotel,Returning,App,1,Change of Plan
2814,Budget,34,2268,Prepaid,Returning,Website,1,Price Issue
2815,Budget,50,1608,Pay at Hotel,New,App,1,Change of Plan
2816,Budget,19,971,Prepaid,Returning,Agent,0,Not Cancelled
2817,City,36,4926,Pay at Hotel,New,App,1,Better Alternative
2818,Resort,41,4942,Pay at Hotel,New,App,1,Price Issue
2819,Budget,16,5025,Prepaid,Returning,Agent,0,Not Cancelled
2820,City,46,3199,Pay at Hotel,Returning,App,1,Price Issue
2821,City,30,5873,Pay at Hotel,Returning,App,1,Change of Plan
2822,City,54,2445,Prepaid,Returning,Website,1,Change of Plan
2823,Budget,56,857,Prepaid,Returning,Agent,1,Payment Failure
2824,Budget,7,1929,Pay at Hotel,Returning,Agent,1,Unknown
2825,Resort,14,2153,Prepaid,Returning,Website,0,Not Cancelled
2826,Budget,30,1567,Pay at Hotel,New,Website,1,Better Alternative
2827,Budget,52,4695,Pay at Hotel,Returning,App,1,Change of Plan
2828,City,29,1482,Prepaid,New,App,1,Payment Failure
2829,Resort,45,4254,Prepaid,New,App,1,Change of Plan
2830,Budget,19,2808,Prepaid,Returning,Website,0,Not Cancelled
2831,Budget,59,3942,Prepaid,New,Agent,1,Payment Failure
2832,City,38,2590,Prepaid,Returning,App,1,Better Alternative
2833,City,52,2277,Prepaid,New,Website,1,Payment Failure
2834,Budget,54,1685,Pay at Hotel,New,Agent,1,Change of Plan
2835,Resort,11,4706,Pay at Hotel,New,Website,1,No Show
2836,Resort,48,5292,Prepaid,Returning,App,1,No Show
2837,City,16,2338,Pay at Hotel,New,Website,1,Unknown
2838,City,41,2873,Pay at Hotel,New,Website,1,Change of Plan
2839,Budget,29,1112,Pay at Hotel,New,Website,1,Price Issue
2840,City,28,1610,Pay at Hotel,Returning,Website,1,Payment Failure
2841,Budget,18,3035,Prepaid,New,Agent,0,Not Cancelled
2842,Resort,45,3657,Pay at Hotel,Returning,App,1,Price Issue
2843,Resort,10,3563,Pay at Hotel,New,Agent,1,Change of Plan
2844,Budget,33,2832,Prepaid,New,Website,1,Price Issue
2845,City,49,2307,Prepaid,New,Website,1,Change of Plan
2846,Resort,6,5345,Prepaid,Returning,App,0,Not Cancelled
2847,City,43,3370,Prepaid,New,App,1,Payment Failure
2848,Resort,57,2694,Pay at Hotel,New,Agent,1,Price Issue
2849,Budget,33,3505,Prepaid,New,Agent,1,Payment Failure
2850,Budget,58,1396,Pay at Hotel,New,App,1,Price Issue
2851,Budget,19,2947,Pay at Hotel,Returning,Agent,1,Change of Plan
2852,Resort,49,1415,Prepaid,New,Website,1,Change of Plan
2853,City,37,1747,Prepaid,New,Website,1,Price Issue
2854,City,23,5451,Prepaid,New,App,1,Unknown
2855,City,9,5173,Prepaid,New,Agent,0,Not Cancelled
2856,Resort,31,4564,Prepaid,Returning,Website,1,Better Alternative
2857,Resort,51,2813,Prepaid,New,App,1,Better Alternative
2858,Resort,14,4497,Pay at Hotel,New,Agent,1,Payment Failure
2859,Resort,36,1290,Pay at Hotel,Returning,Website,1,Better Alternative
2860,Resort,19,5150,Pay at Hotel,New,Agent,1,Better Alternative
2861,City,2,3228,Pay at Hotel,New,Agent,1,Unknown
2862,Resort,36,5787,Prepaid,New,Agent,1,Unknown
2863,Resort,56,1341,Prepaid,Returning,App,1,No Show
2864,City,39,2087,Pay at Hotel,New,Website,1,No Show
2865,Resort,7,2433,Pay at Hotel,Returning,App,1,Unknown
2866,City,39,5720,Pay at Hotel,Returning,Website,1,No Show
2867,City,43,3726,Prepaid,Returning,Website,1,Unknown
2868,Budget,55,2152,Prepaid,Returning,App,1,No Show
2869,Budget,22,5176,Prepaid,Returning,App,1,Change of Plan
2870,Budget,39,2098,Pay at Hotel,Returning,Website,1,Unknown
2871,Budget,10,5668,Pay at Hotel,Returning,Website,1,Payment Failure
2872,Resort,45,4767,Prepaid,New,Website,1,Payment Failure
2873,Budget,7,5223,Prepaid,New,Agent,0,Not Cancelled
2874,City,28,3058,Pay at Hotel,Returning,Website,1,Better Alternative
2875,Resort,29,5818,Pay at Hotel,Returning,App,1,Payment Failure
2876,Budget,55,5447,Prepaid,Returning,App,1,Better Alternative
2877,City,59,2873,Pay at Hotel,Returning,App,1,Payment Failure
2878,Resort,9,1501,Prepaid,Returning,Website,0,Not Cancelled
2879,Resort,38,2719,Prepaid,Returning,Website,1,Price Issue
2880,Budget,27,3260,Pay at Hotel,New,Agent,1,Unknown
2881,Resort,48,5062,Pay at Hotel,New,Agent,1,Payment Failure
2882,City,35,5064,Pay at Hotel,Returning,App,1,Change of Plan
2883,Resort,12,5124,Prepaid,Returning,Agent,0,Not Cancelled
2884,City,31,1166,Pay at Hotel,Returning,Agent,1,Payment Failure
2885,Resort,35,1327,Pay at Hotel,New,App,1,Unknown
2886,Budget,36,5686,Prepaid,Returning,Website,1,Better Alternative
2887,City,25,4518,Prepaid,New,Agent,1,No Show
2888,Resort,21,4409,Pay at Hotel,New,Website,1,Unknown
2889,Resort,3,4735,Prepaid,New,App,0,Not Cancelled
2890,Resort,30,5419,Prepaid,Returning,App,1,Change of Plan
2891,City,17,5991,Prepaid,Returning,Agent,0,Not Cancelled
2892,City,37,2953,Pay at Hotel,New,App,1,Unknown
2893,City,23,2708,Pay at Hotel,New,App,1,Payment Failure
2894,Budget,55,3812,Prepaid,New,App,1,Price Issue
2895,Budget,22,5028,Prepaid,New,Agent,1,Payment Failure
2896,City,21,3822,Prepaid,Returning,Agent,1,Price Issue
2897,Resort,1,4283,Pay at Hotel,New,Agent,1,Price Issue
2898,Budget,30,3520,Prepaid,Returning,App,1,Unknown
2899,City,54,2570,Prepaid,New,Website,1,Payment Failure
2900,Resort,10,4913,Pay at Hotel,Returning,App,1,Payment Failure
2901,Budget,27,2577,Prepaid,New,Agent,1,Price Issue
2902,Resort,45,5012,Pay at Hotel,Returning,Website,1,Better Alternative
2903,Resort,31,1597,Pay at Hotel,Returning,Website,1,No Show
2904,Resort,4,4015,Pay at Hotel,Returning,Agent,1,Change of Plan
2905,Resort,37,4588,Prepaid,New,Website,1,Payment Failure
2906,Budget,9,3776,Prepaid,Returning,Website,0,Not Cancelled
2907,Budget,39,4537,Pay at Hotel,New,Agent,1,No Show
2908,Budget,45,2511,Prepaid,Returning,Website,1,Better Alternative
2909,City,23,1552,Pay at Hotel,Returning,Website,1,No Show
2910,Budget,34,3269,Prepaid,New,Agent,1,Payment Failure
2911,Resort,43,4769,Pay at Hotel,Returning,Website,1,Unknown
2912,Budget,47,2192,Pay at Hotel,Returning,Website,1,Unknown
2913,Resort,59,3405,Prepaid,New,Website,1,No Show
2914,City,22,1477,Prepaid,Returning,Website,1,Payment Failure
2915,Resort,16,905,Prepaid,Returning,Agent,0,Not Cancelled
2916,Resort,0,4087,Prepaid,Returning,App,0,Not Cancelled
2917,Resort,54,5553,Pay at Hotel,Returning,App,1,Better Alternative
2918,City,30,2746,Pay at Hotel,New,Website,1,Change of Plan
2919,Budget,30,1895,Prepaid,Returning,Agent,1,Price Issue
2920,Budget,41,5883,Prepaid,Returning,Agent,1,Change of Plan
2921,City,56,2582,Pay at Hotel,Returning,Website,1,Payment Failure
2922,Resort,54,5341,Prepaid,Returning,App,1,Unknown
2923,Budget,41,4057,Prepaid,Returning,Website,1,Price Issue
2924,City,52,2797,Prepaid,Returning,Agent,1,No Show
2925,Budget,55,5669,Prepaid,Returning,Agent,1,No Show
2926,City,33,2361,Pay at Hotel,Returning,App,1,Change of Plan
2927,Resort,8,4806,Pay at Hotel,New,Agent,1,Payment Failure
2928,Budget,21,2475,Prepaid,New,Agent,1,Unknown
2929,City,12,1922,Pay at Hotel,New,Agent,1,Change of Plan
2930,Budget,24,4781,Prepaid,New,App,1,Unknown
2931,Budget,47,2101,Prepaid,Returning,Agent,1,Better Alternative
2932,Budget,17,1743,Prepaid,Returning,Website,0,Not Cancelled
2933,Budget,50,5350,Pay at Hotel,New,App,1,No Show
2934,City,11,1745,Pay at Hotel,New,Website,1,Price Issue
2935,Resort,39,1400,Pay at Hotel,New,Website,1,Price Issue
2936,City,16,3500,Pay at Hotel,Returning,App,1,Price Issue
2937,City,14,5620,Pay at Hotel,Returning,Website,1,Unknown
2938,City,41,2217,Prepaid,New,App,1,No Show
2939,Resort,14,2324,Prepaid,New,Website,0,Not Cancelled
2940,Budget,14,4566,Pay at Hotel,New,App,1,Payment Failure
2941,Budget,54,1050,Pay at Hotel,New,Agent,1,No Show
2942,Budget,38,2344,Pay at Hotel,New,Agent,1,No Show
2943,Resort,12,878,Prepaid,Returning,Website,0,Not Cancelled
2944,Budget,16,3923,Pay at Hotel,New,Agent,1,Unknown
2945,Resort,31,1697,Prepaid,Returning,App,1,Price Issue
2946,Budget,8,5676,Prepaid,New,Website,0,Not Cancelled
2947,Budget,39,1025,Pay at Hotel,New,Agent,1,Price Issue
2948,City,19,5970,Prepaid,Returning,Agent,0,Not Cancelled
2949,Resort,25,2009,Prepaid,New,Website,1,Better Alternative
2950,City,26,5953,Pay at Hotel,Returning,Agent,1,Price Issue
2951,City,20,5698,Prepaid,Returning,Agent,0,Not Cancelled
2952,City,17,5637,Pay at Hotel,New,Website,1,Change of Plan
2953,Resort,12,2978,Prepaid,New,Agent,0,Not Cancelled
2954,Resort,15,3479,Pay at Hotel,Returning,Agent,1,Payment Failure
2955,Budget,8,3685,Pay at Hotel,Returning,Agent,1,Unknown
2956,City,11,3606,Prepaid,New,Agent,0,Not Cancelled
2957,Budget,43,1503,Pay at Hotel,Returning,Website,1,Unknown
2958,City,37,3344,Prepaid,New,App,1,Price Issue
2959,Resort,18,3170,Prepaid,Returning,App,0,Not Cancelled
2960,Resort,59,4081,Pay at Hotel,New,Agent,1,Payment Failure
2961,Resort,6,5510,Prepaid,Returning,Agent,0,Not Cancelled
2962,City,56,1128,Pay at Hotel,Returning,App,1,Price Issue
2963,Resort,34,5028,Prepaid,New,Agent,1,Price Issue
2964,City,47,5730,Prepaid,Returning,App,1,Payment Failure
2965,Budget,17,920,Pay at Hotel,Returning,Website,1,Payment Failure
2966,City,15,1764,Prepaid,Returning,Website,0,Not Cancelled
2967,Budget,54,5024,Prepaid,Returning,Website,1,Change of Plan
2968,City,38,4475,Prepaid,Returning,Website,1,Unknown
2969,Budget,3,2876,Prepaid,Returning,Website,0,Not Cancelled
2970,Resort,58,1132,Prepaid,Returning,Website,1,Unknown
2971,Budget,24,4168,Prepaid,New,App,1,Unknown
2972,Resort,31,2116,Prepaid,Returning,Agent,1,Unknown
2973,Resort,39,1996,Prepaid,Returning,App,1,Better Alternative
2974,Budget,12,3970,Pay at Hotel,New,Website,1,Price Issue
2975,City,44,2229,Prepaid,Returning,Agent,1,Payment Failure
2976,City,16,1155,Prepaid,Returning,Agent,0,Not Cancelled
2977,City,48,5034,Pay at Hotel,New,Website,1,Change of Plan
2978,City,36,2326,Pay at Hotel,Returning,Website,1,Better Alternative
2979,City,5,4697,Pay at Hotel,Returning,Website,1,Change of Plan
2980,Resort,18,828,Prepaid,New,Website,0,Not Cancelled
